STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3379;20191128;   10;  16.5;   5.1;    3;   1.6;   6;    0.533;   0;   6.3;   7.8;  940.81;    9.1;   67.88;   11.6;    7.5;    4.6;eor
       3379;20191129;   10;  14.0;   4.8;    3;   3.0;   6;    0.083;   0;   7.9;   7.8;  948.36;    6.3;   81.88;    8.8;    2.3;    0.9;eor
       3379;20191130;   10;   7.0;   2.3;    3;   0.0;   0;    1.650;   0;   6.0;   5.5;  959.92;    2.5;   75.08;    5.5;   -0.2;   -2.4;eor
       3379;20191201;   10;   7.4;   2.4;    3;   1.8;   8;    0.017;   0;   7.8;   5.2;  954.57;    0.5;   81.83;    1.8;   -1.0;   -2.5;eor
       3379;20191202;   10;   5.8;   2.2;    3;   0.0;   0;    0.000;   1;   7.8;   5.2;  960.78;    0.6;   81.63;    1.1;    0.0;   -0.6;eor
       3379;20191203;   10;   7.0;   1.9;    3;   0.0;   0;    8.200;   0;   3.5;   4.4;  965.06;    0.7;   69.96;    5.1;   -1.9;   -4.5;eor
       3379;20191204;   10;   5.4;   2.1;    3;   0.0;   0;    8.083;   0;   1.8;   4.6;  959.27;   -0.8;   80.29;    2.8;   -2.9;   -5.3;eor
       3379;20191205;   10;   4.1;   1.4;    3;   0.0;   8;    4.983;   0;   6.6;   4.7;  959.80;   -2.5;   91.88;    0.0;   -4.8;   -5.4;eor
       3379;20191206;   10;   7.3;   1.4;    3;   0.4;   6;    7.750;   0;   4.3;   5.2;  956.90;    1.5;   78.21;    9.7;   -3.8;   -4.9;eor
       3379;20191207;   10;  14.1;   5.1;    3;   0.0;   6;    1.533;   0;   7.6;   7.5;  955.45;    8.2;   69.08;   10.2;    6.4;    3.8;eor
       3379;20191208;   10;  19.0;   3.6;    3;   0.0;   6;    6.800;   0;   7.7;   6.9;  951.25;    7.9;   65.79;   12.1;    3.8;    1.3;eor
       3379;20191209;   10;  16.4;   6.2;    3;   3.4;   6;    2.633;   0;   7.1;   6.8;  945.95;    7.8;   64.58;   11.1;    4.1;    3.2;eor
       3379;20191210;   10;  10.9;   3.4;    3;   0.0;   0;    2.150;   0;   4.2;   5.8;  961.74;    2.1;   80.29;    4.2;   -1.0;   -4.0;eor
       3379;20191211;   10;  10.8;   1.7;    3;   2.4;   6;    3.350;   0;   6.4;   4.6;  951.84;    0.4;   73.54;    3.5;   -3.8;   -6.4;eor
       3379;20191212;   10;   9.0;   2.9;    3;   0.9;   6;    0.000;   0;   5.0;   6.2;  942.82;    2.0;   87.75;    3.6;   -0.2;   -2.6;eor
       3379;20191213;   10;  18.1;   5.1;    3;   1.5;   8;    1.617;   0;   6.1;   5.5;  926.80;    2.5;   75.63;    6.3;   -1.2;   -3.5;eor
       3379;20191214;   10;  23.3;   6.6;    3;   1.6;   6;    2.183;   0;   6.7;   6.1;  938.17;    6.8;   61.58;    9.8;    1.8;    0.6;eor
       3379;20191215;   10;  16.7;   3.8;    3;   0.0;   6;    4.167;   0;   7.7;   8.2;  947.34;    9.9;   68.79;   15.4;    6.1;    3.6;eor
       3379;20191216;   10;   5.9;   1.6;    3;   0.0;   0;    1.700;   0;   7.8;   6.7;  949.26;    4.9;   77.83;    8.6;    2.3;   -0.4;eor
       3379;20191217;   10;  10.2;   2.8;    3;   0.0;   6;    0.000;   0;  -999;   7.1;  947.84;   10.6;   58.71;   15.7;    2.1;    0.1;eor
       3379;20191218;   10;   5.6;   2.0;    3;   0.0;   6;    3.933;   0;  -999;   8.4;  956.59;   10.4;   67.00;   15.1;    6.3;    2.6;eor
       3379;20191219;   10;   5.3;   1.7;    3;   0.0;   0;    4.133;   0;   7.4;   7.6;  952.25;    5.8;   82.75;   11.3;    2.8;   -0.4;eor
       3379;20191220;   10;  15.1;   3.1;    3;   7.9;   6;    3.517;   0;   5.3;   7.0;  936.33;   10.4;   58.04;   16.1;    3.2;   -0.3;eor
       3379;20191221;   10;   9.4;   2.6;    3;   2.4;   6;    0.000;   0;   5.7;   7.8;  934.95;    5.0;   89.17;    6.7;    2.5;   -0.1;eor
       3379;20191222;   10;  15.0;   3.8;    3;   0.2;   6;    0.000;   0;   7.9;   7.2;  931.32;    5.6;   79.33;    8.6;    1.6;    0.2;eor
       3379;20191223;   10;  15.5;   5.6;    3;   2.5;   6;    0.033;   0;   7.8;   7.3;  947.46;    5.6;   80.83;    6.6;    4.7;    3.1;eor
       3379;20191224;   10;  14.1;   4.0;    3;   7.4;   6;    2.483;   0;   6.6;   7.3;  954.46;    5.5;   81.00;    7.0;    3.7;    1.2;eor
       3379;20191225;   10;  16.1;   5.5;    3;   8.3;   8;    0.050;   0;   7.8;   7.6;  956.70;    5.6;   83.83;    7.5;    3.1;    2.1;eor
       3379;20191226;   10;   6.8;   1.7;    3;   1.5;   6;    4.767;   0;   6.5;   6.5;  962.27;    3.2;   84.79;    5.8;    1.0;   -1.7;eor
       3379;20191227;   10;   5.8;   1.8;    3;   4.9;   6;    0.000;   0;   7.8;   7.2;  963.87;    3.7;   89.96;    4.9;    1.7;    0.9;eor
       3379;20191228;   10;   5.9;   1.6;    3;   0.0;   0;    3.167;   0;   5.5;   4.6;  974.89;   -0.1;   76.08;    2.0;   -2.1;   -4.5;eor
       3379;20191229;   10;   5.3;   2.0;    3;   0.0;   0;    7.900;   0;   2.1;   4.3;  974.72;   -1.6;   79.79;    2.5;   -4.8;   -6.4;eor
       3379;20191230;   10;   5.5;   1.8;    3;   0.0;   0;    7.967;   0;   0.7;   4.5;  970.94;    0.0;   75.50;    6.0;   -4.4;   -6.0;eor
       3379;20191231;   10;   7.4;   2.1;    3;   0.0;   0;    6.750;   0;   4.8;   5.2;  969.52;    3.0;   70.54;    8.6;   -0.5;   -3.1;eor
       3379;20200101;   10;   6.3;   1.9;    3;   0.0;   0;    7.617;   0;   1.7;   5.4;  969.82;    0.8;   83.46;    4.9;   -2.6;   -4.8;eor
       3379;20200102;   10;   4.1;   1.3;    3;   0.0;   0;    7.767;   0;   2.4;   4.8;  966.50;   -1.5;   87.83;    4.1;   -4.6;   -6.3;eor
       3379;20200103;   10;  11.4;   2.9;    3;   1.9;   6;    4.183;   0;   6.8;   5.8;  963.45;    3.5;   74.75;    8.4;   -4.2;   -5.3;eor
       3379;20200104;   10;  12.8;   5.0;    3;   0.8;   8;    0.000;   0;   7.7;   6.8;  966.43;    4.3;   81.71;    7.0;    2.8;    1.9;eor
       3379;20200105;   10;  12.0;   2.8;    3;   0.0;   6;    0.400;   0;   5.9;   6.0;  971.71;    2.5;   82.46;    4.7;   -1.3;   -3.7;eor
       3379;20200106;   10;   5.7;   1.6;    3;   0.0;   0;    8.183;   0;   0.4;   4.9;  966.18;    0.8;   77.17;    6.0;   -2.5;   -4.8;eor
       3379;20200107;   10;  10.9;   2.3;    3;   1.6;   6;    0.050;   0;   6.0;   6.3;  966.26;    2.4;   86.08;    4.6;   -2.1;   -4.7;eor
       3379;20200108;   10;   5.0;   1.7;    3;   0.0;   0;    0.150;   0;   5.9;   5.3;  966.78;    3.6;   68.63;    7.2;   -1.3;   -3.2;eor
       3379;20200109;   10;   5.9;   1.9;    3;   0.0;   0;    7.567;   0;   7.7;   5.5;  959.99;    7.7;   53.71;   14.5;    3.6;   -0.4;eor
       3379;20200110;   10;  11.6;   3.8;    3;   0.9;   6;    5.567;   0;   4.4;   6.4;  959.95;    7.4;   62.42;   11.2;    2.3;   -1.4;eor
       3379;20200111;   10;   8.1;   2.3;    3;   0.0;   6;    0.267;   0;   6.8;   6.3;  969.24;    4.0;   76.83;    5.4;    0.0;   -3.0;eor
       3379;20200112;   10;   6.2;   1.5;    3;   0.0;   0;    7.533;   0;   4.5;   5.4;  965.14;    0.5;   86.21;    5.1;   -3.2;   -5.4;eor
       3379;20200113;   10;   4.6;   1.6;    3;   0.0;   0;    2.933;   0;   6.0;   4.8;  960.64;    3.1;   63.38;    7.2;   -0.6;   -3.2;eor
       3379;20200114;   10;   6.5;   1.6;    3;   0.0;   0;    7.533;   0;   5.9;   4.4;  956.53;    4.9;   53.42;   12.8;   -1.1;   -4.5;eor
       3379;20200115;   10;   5.8;   1.8;    3;   0.0;   6;    8.367;   0;   3.1;   4.9;  959.31;    5.6;   55.92;   12.8;   -0.7;   -3.3;eor
       3379;20200116;   10;   7.2;   2.2;    3;   0.0;   6;    6.517;   0;   5.0;   6.3;  965.48;    7.3;   63.21;   12.4;    0.2;   -2.8;eor
       3379;20200117;   10;  10.6;   2.6;    3;   4.9;   6;    6.550;   0;   4.0;   6.1;  959.28;    5.6;   69.83;   12.2;   -1.2;   -3.9;eor
       3379;20200118;   10;   9.3;   2.4;    3;   2.9;   8;    0.000;   0;   7.4;   6.9;  963.75;    3.2;   89.17;    6.2;    0.5;   -1.6;eor
       3379;20200119;   10;   7.4;   1.9;    3;   1.9;   8;    0.250;   0;   6.2;   5.6;  971.01;    0.3;   90.00;    1.6;   -0.8;   -3.1;eor
       3379;20200120;   10;   8.0;   2.3;    3;   0.0;   0;    0.033;   0;   6.3;   5.4;  979.63;    0.4;   86.88;    1.6;   -1.4;   -3.1;eor
       3379;20200121;   10;   5.1;   2.1;    3;   0.0;   7;    7.633;   0;   5.3;   4.5;  976.31;   -1.2;   80.83;    1.4;   -2.9;   -3.4;eor
       3379;20200122;   10;   5.3;   1.6;    3;   0.0;   7;    2.717;   0;   7.3;   4.5;  971.18;   -2.4;   88.33;    0.6;   -4.0;   -3.6;eor
       3379;20200123;   10;   6.4;   2.3;    3;   0.0;   0;    0.017;   0;   7.9;   4.6;  967.23;   -1.9;   87.13;    0.0;   -3.9;   -3.7;eor
       3379;20200124;   10;   4.7;   1.5;    3;   0.0;   0;    7.867;   0;   3.5;   5.1;  961.68;    1.0;   78.88;    8.7;   -3.2;   -4.9;eor
       3379;20200125;   10;   3.7;   1.3;    3;   0.0;   0;    2.650;   0;   7.8;   6.2;  959.36;    2.9;   83.38;    7.5;   -1.5;   -3.5;eor
       3379;20200126;   10;   3.2;   1.1;    3;   1.4;   6;    2.117;   0;   7.9;   6.5;  957.16;    4.0;   80.54;    8.3;    0.6;   -1.4;eor
       3379;20200127;   10;   7.8;   2.3;    3;   0.2;   6;    5.417;   0;   7.7;   7.0;  952.58;    6.6;   72.46;   10.8;    2.6;    0.8;eor
       3379;20200128;   10;  20.8;   5.3;    3;   2.2;   8;    1.650;   0;   7.0;   6.3;  942.93;    4.8;   72.88;    6.8;    1.6;   -0.1;eor
       3379;20200129;   10;  16.2;   5.5;    3;   2.2;   8;    1.767;   0;   7.6;   5.8;  949.23;    2.6;   78.92;    4.7;    1.1;   -0.1;eor
       3379;20200130;   10;  12.5;   3.2;    3;   2.2;   6;    7.200;   0;   6.9;   6.2;  953.70;    6.2;   67.17;   10.5;    2.2;    0.9;eor
       3379;20200131;   10;  18.3;   6.6;    3;   0.0;   6;    2.117;   0;   6.2;  10.2;  952.63;   11.4;   75.58;   14.2;    8.7;    6.2;eor
       3379;20200201;   10;  19.5;   4.5;    3;  10.0;   6;    6.133;   0;   6.0;   9.3;  950.82;   10.5;   74.33;   16.4;    5.7;    2.1;eor
       3379;20200202;   10;  17.8;   6.2;    3;  31.1;   6;    0.133;   0;   7.8;  10.1;  952.78;   10.6;   79.00;   13.2;    7.3;    6.2;eor
       3379;20200203;   10;  14.4;   3.5;    3;  34.8;   6;    0.000;   0;   7.5;   9.0;  954.52;    6.7;   91.96;   11.1;    5.9;    4.9;eor
       3379;20200204;   10;  27.4;   7.0;    3;   2.0;   8;    1.167;   0;   7.5;   6.5;  950.01;    5.0;   74.92;   14.0;    0.9;    0.1;eor
       3379;20200205;   10;  16.3;   4.5;    3;   0.0;   8;    0.600;   0;   6.2;   4.8;  966.71;    1.4;   71.75;    2.6;   -1.0;   -3.5;eor
       3379;20200206;   10;   5.2;   2.0;    3;   0.0;   0;    9.350;   0;   2.9;   4.0;  968.60;    0.9;   63.58;    6.7;   -2.5;   -4.6;eor
       3379;20200207;   10;   7.2;   2.1;    3;   0.0;   0;    9.383;   0;   0.7;   4.6;  965.02;    0.1;   75.38;    4.7;   -3.6;   -5.9;eor
       3379;20200208;   10;   5.6;   1.5;    3;   0.0;   0;    7.800;   0;   3.2;   5.1;  962.37;    2.2;   73.21;   10.1;   -3.6;   -5.6;eor
       3379;20200209;   10;   8.3;   2.9;    3;   0.0;   0;    8.700;   0;   4.2;   4.6;  957.63;    7.0;   49.67;   14.2;   -0.6;   -3.3;eor
       3379;20200210;   10;  33.0;   8.9;    3;  10.3;   8;    1.933;   0;   6.7;   6.8;  944.30;   10.4;   53.83;   15.9;    6.4;    5.2;eor
       3379;20200211;   10;  24.9;   7.7;    3;   2.0;   8;    1.350;   0;   7.0;   6.2;  948.49;    3.9;   76.13;    9.6;    1.6;    0.4;eor
       3379;20200212;   10;  15.2;   5.9;    3;   0.8;   8;    0.550;   0;   6.7;   5.4;  956.53;    3.3;   69.46;    4.9;    1.8;    0.2;eor
       3379;20200213;   10;  22.6;   3.5;    3;   4.5;   6;    3.617;   0;   7.5;   5.5;  951.45;    5.2;   63.42;    9.8;    1.1;   -1.7;eor
       3379;20200214;   10;  18.9;   5.4;    3;   0.0;   6;    0.417;   0;   7.5;   6.8;  958.28;    5.9;   73.54;    8.0;    4.7;    2.3;eor
       3379;20200215;   10;   6.6;   1.9;    3;   0.0;   0;    7.417;   0;   7.0;   6.0;  962.24;    6.1;   65.92;   12.1;    0.6;   -1.8;eor
       3379;20200216;   10;   8.3;   2.8;    3;   0.0;   0;    1.950;   0;   7.9;   5.1;  957.01;   11.2;   39.33;   17.2;    6.1;    2.6;eor
       3379;20200217;   10;  14.4;   4.0;    3;   0.7;   6;    3.517;   0;   7.8;   7.8;  957.10;   11.6;   58.54;   14.9;    7.2;    6.1;eor
       3379;20200218;   10;  15.1;   5.4;    3;   0.0;   0;    3.600;   0;   5.6;   5.5;  964.12;    6.3;   57.54;    9.1;    4.7;    2.8;eor
       3379;20200219;   10;  19.5;   5.2;    3;   0.4;   8;    1.217;   0;   7.0;   5.4;  960.10;    4.4;   64.38;    6.8;    2.4;    0.5;eor
       3379;20200220;   10;  11.7;   2.6;    3;   0.6;   6;    3.900;   0;   5.3;   5.7;  959.63;    5.6;   63.38;   11.0;    1.6;   -0.2;eor
       3379;20200221;   10;  25.3;   5.2;    3;   0.0;   0;    9.267;   0;   5.3;   4.9;  964.72;    5.8;   53.71;    8.9;    2.8;    1.0;eor
       3379;20200222;   10;  12.9;   4.1;    3;   0.6;   6;    8.700;   0;   5.8;   4.6;  965.03;    9.8;   40.67;   16.9;    2.6;   -0.3;eor
       3379;20200223;   10;  25.8;   8.1;    3;  10.5;   6;    0.117;   0;   7.8;   7.7;  959.85;   11.9;   55.38;   16.0;    6.7;    4.5;eor
       3379;20200224;   10;  14.6;   3.3;    3;   1.5;   8;    2.583;   0;   5.2;   8.7;  957.68;    7.3;   84.17;   11.6;    2.4;    2.2;eor
       3379;20200225;   10;  18.1;   6.0;    3;   0.2;   8;    0.200;   0;   5.8;   6.9;  943.98;    9.8;   57.38;   11.6;    6.1;    5.2;eor
       3379;20200226;   10;  20.7;   6.9;    3;   2.3;   8;    4.500;   0;   6.9;   5.3;  940.98;    2.9;   71.04;    6.1;   -0.8;   -0.6;eor
       3379;20200227;   10;  27.0;   5.5;    3;   6.7;   8;    1.367;   1;   7.3;   5.0;  941.84;    2.4;   70.54;    6.3;    0.5;   -0.9;eor
       3379;20200228;   10;  16.5;   5.4;    3;   0.0;   8;    5.250;   0;   6.4;   4.7;  954.52;    2.4;   66.17;    5.6;   -0.4;   -1.2;eor
       3379;20200229;   10;  14.0;   3.3;    3;   2.5;   6;    2.133;   0;   7.8;   6.0;  943.33;    8.9;   53.92;   16.2;    3.4;    2.0;eor
       3379;20200301;   10;  23.7;   4.0;    3;   3.5;   8;    5.467;   0;   6.0;   7.1;  940.86;    8.0;   67.71;   13.4;    2.8;    1.2;eor
       3379;20200302;   10;  13.2;   4.1;    3;   2.1;   6;    4.967;   0;   6.2;   6.6;  933.48;    6.7;   67.25;    9.4;    2.8;   -0.4;eor
       3379;20200303;   10;  15.1;   4.7;    3;   1.3;   8;    0.067;   0;   7.5;   6.0;  941.81;    4.1;   73.88;    6.0;    1.7;   -0.3;eor
       3379;20200304;   10;   9.0;   2.8;    3;   0.0;   0;    2.267;   0;   6.0;   5.1;  951.11;    3.7;   65.21;    7.0;    0.6;   -1.9;eor
       3379;20200305;   10;   6.9;   2.8;    3;   5.5;   6;    0.217;   0;   6.7;   6.3;  939.97;    5.2;   70.96;    9.4;    0.6;   -1.9;eor
       3379;20200306;   10;  20.3;   7.1;    3;   0.2;   6;    2.667;   0;   7.9;   6.3;  937.69;    6.4;   65.75;    8.2;    3.5;    2.6;eor
       3379;20200307;   10;  11.7;   4.3;    3;   0.3;   8;    0.617;   0;   7.6;   6.2;  955.21;    3.8;   77.96;    6.1;    2.1;    0.1;eor
       3379;20200308;   10;   7.5;   2.4;    3;   0.5;   6;    9.783;   0;   3.1;   5.0;  957.31;    5.2;   59.83;   11.0;    0.7;   -1.4;eor
       3379;20200309;   10;  12.0;   3.9;    3;   1.3;   6;    1.450;   0;   7.6;   7.0;  953.51;    5.9;   75.63;    9.2;    3.6;    1.9;eor
       3379;20200310;   10;  16.2;   4.8;    3;  14.7;   6;    0.133;   0;   6.8;   7.3;  954.31;    5.3;   81.17;   10.2;    3.0;    0.8;eor
       3379;20200311;   10;  18.6;   6.8;    3;   0.0;   0;    4.200;   0;   7.0;   9.9;  955.90;   12.7;   67.54;   16.4;   10.1;    9.0;eor
       3379;20200312;   10;  21.7;   5.0;    3;   2.2;   6;    4.233;   0;   5.9;   9.7;  953.65;   12.6;   66.88;   17.3;    7.3;    5.4;eor
       3379;20200313;   10;  13.3;   4.1;    3;   1.6;   6;    5.867;   0;   5.3;   6.3;  957.69;    7.3;   63.17;   11.7;    4.0;    0.5;eor
       3379;20200314;   10;   6.5;   2.0;    3;   0.0;   0;    5.683;   0;   7.1;   5.5;  959.40;    5.5;   62.42;   10.2;    1.0;   -1.4;eor
       3379;20200315;   10;   7.7;   2.7;    3;   0.0;   0;   11.483;   0;   1.3;   5.8;  957.49;    7.2;   59.42;   14.5;    1.0;   -1.4;eor
       3379;20200316;   10;   6.0;   1.4;    3;   0.0;   0;   11.533;   0;   3.2;   6.4;  959.15;    9.5;   57.75;   17.8;    1.4;   -1.5;eor
       3379;20200317;   10;   6.9;   2.0;    3;   0.0;   6;    0.983;   0;   7.6;   8.3;  967.06;   10.4;   65.50;   14.1;    7.1;    3.7;eor
       3379;20200318;   10;   7.0;   1.7;    3;   0.0;   0;   11.383;   0;   1.5;   8.7;  966.00;   11.7;   65.75;   17.8;    4.9;    2.0;eor
       3379;20200319;   10;   5.9;   1.9;    3;   0.0;   0;   11.433;   0;   0.0;   8.6;  962.03;   12.2;   63.42;   18.8;    5.0;    2.1;eor
       3379;20200320;   10;   9.3;   2.0;    3;  16.5;   6;    9.750;   0;   3.7;   8.6;  957.94;   12.3;   63.58;   19.4;    5.5;    2.2;eor
       3379;20200321;   10;  13.3;   4.0;    3;  10.6;   8;    0.000;   0;   7.6;   7.7;  958.20;    4.1;   92.25;    8.9;    0.3;   -0.2;eor
       3379;20200322;   10;  13.5;   5.4;    3;   0.0;   8;    9.083;   1;   3.5;   4.1;  964.67;    1.1;   62.63;    5.5;   -2.3;   -3.6;eor
       3379;20200323;   10;  13.2;   4.7;    3;   0.0;   0;   12.117;   0;   0.0;   2.7;  968.96;   -0.1;   45.88;    4.0;   -4.3;   -5.9;eor
       3379;20200324;   10;  12.1;   4.4;    3;   0.0;   0;   11.917;   0;   0.0;   3.1;  966.75;    0.3;   49.67;    5.1;   -3.8;   -5.6;eor
       3379;20200325;   10;  16.8;   5.7;    3;   0.0;   0;   11.517;   0;   0.5;   3.3;  959.84;    1.0;   50.42;    5.9;   -2.9;   -4.8;eor
       3379;20200326;   10;  12.6;   4.6;    3;   0.0;   0;    3.617;   0;   4.9;   4.3;  954.30;    2.4;   60.00;    7.5;   -2.2;   -4.1;eor
       3379;20200327;   10;  10.5;   2.8;    3;   0.0;   0;   11.417;   0;   3.8;   6.0;  952.20;    8.6;   55.71;   17.2;    0.6;   -2.4;eor
       3379;20200328;   10;   8.5;   1.9;    3;   0.0;   0;   11.733;   0;   1.3;   6.0;  954.05;    9.1;   55.13;   16.0;    1.9;   -0.9;eor
       3379;20200329;   10;  10.6;   2.8;    3;   0.7;   8;    0.317;   0;   7.3;   5.9;  956.20;    5.9;   64.08;    8.6;    1.8;    1.1;eor
       3379;20200330;   10;  11.2;   3.3;    3;   0.0;   8;    2.800;   0;   5.3;   4.2;  961.13;    1.2;   64.33;    5.1;   -1.6;   -4.4;eor
       3379;20200331;   10;   8.6;   2.1;    3;   0.0;   7;    6.333;   0;   2.3;   3.7;  962.13;    1.3;   58.54;    6.9;   -3.4;   -5.1;eor
       3379;20200401;   10;   8.1;   2.1;    3;   0.0;   0;   12.450;   0;   0.0;   3.9;  957.12;    3.1;   54.17;    9.7;   -3.4;   -5.7;eor
       3379;20200402;   10;   7.9;   1.8;    3;   0.0;   0;   12.467;   0;   0.0;   4.1;  950.65;    6.2;   46.46;   13.7;   -1.5;   -4.4;eor
       3379;20200403;   10;   9.9;   2.9;    3;   0.0;   0;   11.050;   0;   2.5;   5.0;  954.14;    7.8;   48.38;   13.3;    2.5;   -1.1;eor
       3379;20200404;   10;   8.2;   2.2;    3;   0.0;   0;   11.417;   0;   2.2;   5.8;  960.73;    9.5;   50.92;   15.2;    3.2;   -0.2;eor
       3379;20200405;   10;   9.4;   3.4;    3;   0.0;   0;   12.717;   0;   0.0;   5.8;  960.80;   10.4;   48.46;   17.2;    3.2;    0.0;eor
       3379;20200406;   10;   7.7;   2.1;    3;   0.0;   0;   12.717;   0;   0.0;   6.3;  961.45;   12.8;   46.79;   21.4;    3.0;    0.1;eor
       3379;20200407;   10;   9.3;   2.5;    3;   0.0;   0;   12.650;   0;   0.0;   6.5;  966.20;   14.1;   43.58;   21.5;    5.9;    2.7;eor
       3379;20200408;   10;   8.1;   1.9;    3;   0.0;   0;   12.667;   0;   0.2;   7.1;  962.77;   14.3;   45.96;   22.3;    5.6;    2.3;eor
       3379;20200409;   10;   8.7;   2.1;    3;   0.0;   0;   10.500;   0;   1.0;   6.8;  961.54;   14.7;   43.75;   21.5;    8.0;    4.8;eor
